project,groupId,cloneType,consistId,inconsistentGroup,fileNum
shardingsphere,10311,3,0,7#8,2
shardingsphere,10311,3,0,10#9,2
shardingsphere,10311,3,0,12#11,2
shardingsphere,10863,3,0,4#3,1
shardingsphere,10863,3,0,5#6,1
shardingsphere,10863,3,0,6#5,1
shardingsphere,10863,3,0,7#8,1
shardingsphere,10863,3,0,8#7,1
shardingsphere,101434,3,0,3#4,2
shardingsphere,101592,3,0,3#4,2
shardingsphere,101592,3,0,4#3,2
shardingsphere,101592,3,0,5#6,2
shardingsphere,101592,3,0,6#5,2
shardingsphere,10665,3,0,4#3,2
shardingsphere,10665,3,0,6#5,2
shardingsphere,10665,3,0,7#8,2
shardingsphere,10249,3,0,4#3,2
shardingsphere,102185,3,0,3#4,2
shardingsphere,102185,3,0,5#6,2
shardingsphere,10660,3,0,3#4,1
shardingsphere,10660,3,0,4#3,1
shardingsphere,101527,2,0,4#3,1
shardingsphere,101460,3,0,3#4,2
shardingsphere,101530,2,0,3#4,1
shardingsphere,10284,3,0,3#4,2
shardingsphere,10284,3,0,5#6,2
shardingsphere,10284,3,0,7#8,2
shardingsphere,101797,3,0,4#3,2
shardingsphere,101797,3,0,6#5,2
shardingsphere,10883,3,0,3#4,2
shardingsphere,10883,3,0,4#3,2
shardingsphere,101128,3,0,3#4,2
shardingsphere,101128,3,0,4#3,2
shardingsphere,10216,3,0,3#4,2
shardingsphere,10216,3,0,5#6,2
shardingsphere,101893,3,0,3#4,1
shardingsphere,10867,3,0,4#3,1
shardingsphere,10867,3,0,5#6,1
shardingsphere,10867,3,0,7#8,1
shardingsphere,10867,3,0,8#7,1
shardingsphere,10867,3,0,9#10,1
shardingsphere,10867,3,0,10#9,1
shardingsphere,10948,3,0,3#4,2
shardingsphere,10206,3,0,3#4,2
shardingsphere,10206,3,0,6#5,2
shardingsphere,10206,3,0,8#7,2
shardingsphere,10486,3,0,3#4,2
shardingsphere,10865,3,0,3#4,2
shardingsphere,10865,3,0,5#6,2
shardingsphere,10865,3,0,6#5,2
shardingsphere,102078,3,0,4#3,2
shardingsphere,10609,3,0,3#4,2
shardingsphere,10609,3,0,4#3,2
shardingsphere,10609,3,0,6#5,2
shardingsphere,10740,2,0,4#3,2
shardingsphere,102129,3,0,3#4,2
shardingsphere,102129,3,0,5#6,2
shardingsphere,1017,2,0,4#3,2
shardingsphere,10647,3,0,3#4,2
shardingsphere,10647,3,0,4#3,2
shardingsphere,101939,3,0,4#3,2
shardingsphere,10611,3,0,3#4,2
shardingsphere,10611,3,0,6#5,2
shardingsphere,10444,3,0,3#4,2
shardingsphere,10444,3,0,4#3,2
shardingsphere,10617,3,0,3#4,2
shardingsphere,10617,3,0,4#3,2
shardingsphere,10617,3,0,5#6,2
shardingsphere,101055,3,0,3#4,2
shardingsphere,101055,3,0,5#6,2
shardingsphere,101055,3,0,6#5,2
shardingsphere,101055,3,0,7#8,2
shardingsphere,101055,3,0,8#7,2
shardingsphere,101055,3,0,10#9,2
shardingsphere,101055,3,0,12#11,2
shardingsphere,101593,3,0,3#4,2
shardingsphere,101593,3,0,4#3,2
shardingsphere,101593,3,0,5#6,2
shardingsphere,101593,3,0,6#5,2
shardingsphere,101124,3,0,3#4,2
shardingsphere,101124,3,0,4#3,2
shardingsphere,10653,3,0,3#4,1
shardingsphere,10653,3,0,4#3,1
shardingsphere,10714,3,0,3#4,1
shardingsphere,10714,3,0,4#3,1
shardingsphere,101468,3,0,3#4,2
shardingsphere,10706,3,0,3#4,1
shardingsphere,10706,3,0,4#3,1
shardingsphere,102014,3,0,3#4,2
shardingsphere,10908,3,0,3#4,2
shardingsphere,10908,3,0,4#3,2
shardingsphere,10908,3,0,6#5,2
shardingsphere,1064,3,0,4#3,2
shardingsphere,10711,2,0,3#4,1
shardingsphere,10711,2,0,4#3,1
shardingsphere,101650,3,0,4#3,2
shardingsphere,102063,3,0,3#4,2
shardingsphere,102063,3,0,5#6,2
shardingsphere,102063,3,0,7#8,2
shardingsphere,10484,3,0,3#4,2
shardingsphere,10947,3,0,3#4,2
shardingsphere,101336,3,0,3#4,2
shardingsphere,101336,3,0,5#6,2
shardingsphere,101336,3,0,7#8,2
shardingsphere,101336,3,0,8#7,2
shardingsphere,101647,3,0,4#3,2
shardingsphere,101057,3,0,3#4,2
shardingsphere,10791,3,0,4#3,2
shardingsphere,101662,3,0,3#4,2
shardingsphere,101662,3,0,5#6,2
shardingsphere,101120,3,0,4#3,2
shardingsphere,102003,3,0,4#3,1
shardingsphere,10710,3,0,3#4,1
shardingsphere,10710,3,0,4#3,1
shardingsphere,102102,2,0,3#4,2
shardingsphere,102102,2,0,4#3,2
shardingsphere,121927,2,0,4#3,2
shardingsphere,10477,3,0,3#4,2
shardingsphere,101111,3,0,3#4,1
shardingsphere,101111,3,0,4#3,1
shardingsphere,101381,1,0,3#4,2
shardingsphere,101702,3,0,3#4,1
shardingsphere,101617,3,0,3#4,2
shardingsphere,101461,3,0,3#4,2
shardingsphere,10649,3,0,3#4,2
shardingsphere,10649,3,0,4#3,2
shardingsphere,10447,3,0,3#4,1
shardingsphere,10447,3,0,4#3,1
shardingsphere,10447,3,0,5#6,1
shardingsphere,10447,3,0,6#5,1
shardingsphere,10447,3,0,7#8,1
shardingsphere,10447,3,0,8#7,1
shardingsphere,10907,3,0,3#4,2
shardingsphere,10907,3,0,4#3,2
shardingsphere,10907,3,0,6#5,2
shardingsphere,101920,1,0,3#4,2
shardingsphere,101920,3,0,5#6,2
shardingsphere,101920,3,0,8#7,2
shardingsphere,101920,3,0,9#10,2
shardingsphere,101920,3,0,10#9,2
shardingsphere,101920,3,0,11#12,2
shardingsphere,101920,3,0,12#11,2
shardingsphere,101920,3,0,13#14,2
shardingsphere,101920,3,0,15#16,2
shardingsphere,101631,3,0,3#4,2
shardingsphere,101878,3,0,3#4,1
shardingsphere,101878,3,0,4#3,1
shardingsphere,101655,3,0,4#3,1
shardingsphere,101655,3,0,6#5,1
shardingsphere,101655,3,0,7#8,1
shardingsphere,101655,3,0,10#9,1
shardingsphere,101335,3,0,3#4,1
shardingsphere,102056,3,0,3#4,2
shardingsphere,102056,3,0,6#5,2
shardingsphere,101652,3,0,4#3,2
shardingsphere,101652,3,0,6#5,2
shardingsphere,101652,3,0,7#8,2
shardingsphere,101652,3,0,8#7,2
shardingsphere,10246,2,0,3#4,2
shardingsphere,10246,2,0,4#3,2
shardingsphere,101882,3,0,3#4,1
shardingsphere,101882,3,0,4#3,1
shardingsphere,10298,3,0,3#4,2
shardingsphere,10298,3,0,4#3,2
shardingsphere,10298,3,0,5#6,2
shardingsphere,10298,3,0,7#8,2
shardingsphere,10298,3,0,10#9,2
shardingsphere,10298,3,0,12#11,2
shardingsphere,101264,3,0,3#4,2
shardingsphere,101264,3,0,5#6,2
shardingsphere,101264,3,0,6#5,2
shardingsphere,10942,3,0,3#4,1
shardingsphere,10942,3,0,4#3,1
shardingsphere,101619,3,0,3#4,2
shardingsphere,10329,3,0,4#3,2
shardingsphere,10329,3,0,5#6,2
shardingsphere,10326,3,0,3#4,2
shardingsphere,10326,3,0,4#3,2
shardingsphere,10326,3,0,6#5,2
shardingsphere,10326,3,0,8#7,2
shardingsphere,10326,3,0,9#10,2
shardingsphere,10326,3,0,11#12,2
shardingsphere,101616,2,0,3#4,2
shardingsphere,101646,3,0,4#3,1
shardingsphere,101123,3,0,3#4,1
shardingsphere,101123,3,0,4#3,1
shardingsphere,10881,1,0,4#3,2
shardingsphere,12415,3,0,3#4,2
shardingsphere,12415,3,0,5#6,2
shardingsphere,12415,3,0,6#5,2
shardingsphere,101632,3,0,3#4,2
shardingsphere,101632,3,0,6#5,2
shardingsphere,10211,3,0,3#4,2
shardingsphere,10872,3,0,3#4,1
shardingsphere,10872,3,0,4#3,1
shardingsphere,101648,3,0,4#3,2
shardingsphere,101648,3,0,6#5,2
shardingsphere,101648,3,0,8#7,2
shardingsphere,10893,3,0,3#4,2
shardingsphere,101209,3,0,3#4,2
shardingsphere,101209,3,0,5#6,2
shardingsphere,101209,3,0,7#8,2
shardingsphere,101209,3,0,9#10,2
shardingsphere,101209,3,0,11#12,2
shardingsphere,101466,3,0,3#4,2
shardingsphere,10212,3,0,3#4,2
shardingsphere,102099,2,0,3#4,2
shardingsphere,102099,2,0,4#3,2
shardingsphere,101750,3,0,4#3,2
shardingsphere,101750,3,0,5#6,2
shardingsphere,101750,3,0,6#5,2
shardingsphere,101134,3,0,3#4,2
shardingsphere,10655,2,0,3#4,1
shardingsphere,10655,2,0,4#3,1
shardingsphere,101324,3,0,3#4,2
shardingsphere,10945,1,0,4#3,2
shardingsphere,10945,3,0,5#6,2
shardingsphere,10556,3,0,4#3,1
shardingsphere,10215,3,0,3#4,2
shardingsphere,10215,3,0,5#6,2
shardingsphere,101207,3,0,3#4,1
shardingsphere,101207,3,0,4#3,1
shardingsphere,102066,3,0,3#4,2
shardingsphere,102066,3,0,4#3,2
shardingsphere,102066,3,0,5#6,2
shardingsphere,101881,3,0,4#3,1
shardingsphere,101881,3,0,5#6,1
shardingsphere,101881,3,0,6#5,1
shardingsphere,10786,3,0,4#3,2
shardingsphere,10786,3,0,6#5,2
shardingsphere,10786,3,0,8#7,2
shardingsphere,10217,3,0,3#4,2
shardingsphere,10656,3,0,4#3,2
shardingsphere,10656,3,0,6#5,2
shardingsphere,10656,3,0,7#8,2
shardingsphere,10381,3,0,4#3,2
shardingsphere,102076,3,0,4#3,2
shardingsphere,121048,3,0,3#4,2
shardingsphere,10497,3,0,3#4,1
shardingsphere,10497,3,0,4#3,1
shardingsphere,101660,3,0,4#3,1
shardingsphere,101880,3,0,4#3,1
shardingsphere,101880,3,0,5#6,1
shardingsphere,101880,3,0,6#5,1
shardingsphere,101896,3,0,3#4,1
shardingsphere,101896,3,0,5#6,1
shardingsphere,10499,3,0,3#4,2
shardingsphere,10499,3,0,4#3,2
shardingsphere,101573,3,0,3#4,2
shardingsphere,10382,3,0,4#3,2
shardingsphere,101291,3,0,3#4,2
shardingsphere,102075,3,0,4#3,2
shardingsphere,1063,3,0,4#3,2
shardingsphere,10866,3,0,3#4,2
shardingsphere,10866,3,0,5#6,2
shardingsphere,10866,3,0,6#5,2
shardingsphere,102217,2,0,3#4,2
shardingsphere,102217,2,0,4#3,2
shardingsphere,102094,3,0,3#4,2
shardingsphere,102094,3,0,5#6,2
shardingsphere,102094,3,0,6#5,2
shardingsphere,10481,3,0,3#4,2
shardingsphere,10860,3,0,4#3,1
shardingsphere,10860,3,0,5#6,1
shardingsphere,101653,3,0,3#4,2
shardingsphere,101654,3,0,3#4,2
shardingsphere,101654,3,0,4#3,2
shardingsphere,101651,3,0,4#3,2
shardingsphere,101651,3,0,5#6,2
shardingsphere,1091,3,0,3#4,1
shardingsphere,10327,3,0,3#4,2
shardingsphere,10327,3,0,4#3,2
shardingsphere,10327,3,0,6#5,2
shardingsphere,10327,3,0,8#7,2
shardingsphere,10327,3,0,9#10,2
shardingsphere,10327,3,0,11#12,2
shardingsphere,101830,2,0,4#3,2
shardingsphere,101830,3,0,6#5,2
shardingsphere,10788,3,0,3#4,2
shardingsphere,10290,3,0,3#4,2
shardingsphere,10290,3,0,5#6,2
shardingsphere,10472,3,0,3#4,2
shardingsphere,1044,3,0,4#3,2
shardingsphere,1044,3,0,5#6,2
shardingsphere,1044,3,0,8#7,2
shardingsphere,102065,3,0,4#3,2
shardingsphere,102216,3,0,3#4,1
shardingsphere,102216,3,0,4#3,1
shardingsphere,10949,3,0,3#4,2
shardingsphere,10331,3,0,3#4,2
shardingsphere,10331,3,0,6#5,2
shardingsphere,101351,3,0,3#4,2
shardingsphere,101351,3,0,5#6,2
shardingsphere,101351,3,0,6#5,2
shardingsphere,10896,3,0,3#4,2
shardingsphere,10896,3,0,6#5,2
shardingsphere,10896,3,0,7#8,2
shardingsphere,10896,3,0,9#10,2
shardingsphere,10896,3,0,12#11,2
shardingsphere,10896,3,0,14#13,2
shardingsphere,10903,3,0,4#3,2
shardingsphere,10903,3,0,6#5,2
shardingsphere,10903,3,0,8#7,2
shardingsphere,101078,3,0,3#4,1
shardingsphere,101078,3,0,4#3,1
shardingsphere,10795,3,0,4#3,2
shardingsphere,101253,3,0,4#3,2
shardingsphere,101253,3,0,5#6,2
shardingsphere,101253,3,0,8#7,2
shardingsphere,101253,3,0,10#9,2
shardingsphere,101253,3,0,12#11,2
shardingsphere,101253,3,0,14#13,2
shardingsphere,101133,3,0,3#4,2
shardingsphere,101894,3,0,3#4,1
shardingsphere,101608,3,0,4#3,2
shardingsphere,101608,3,0,5#6,2
shardingsphere,10864,3,0,4#3,1
shardingsphere,10864,3,0,5#6,1
shardingsphere,10864,3,0,6#5,1
shardingsphere,10864,3,0,7#8,1
shardingsphere,10864,3,0,8#7,1
shardingsphere,10941,3,0,3#4,1
shardingsphere,10941,3,0,4#3,1
shardingsphere,101491,3,0,3#4,2
shardingsphere,10316,3,0,3#4,2
shardingsphere,10316,3,0,4#3,2
shardingsphere,10316,3,0,5#6,2
shardingsphere,10316,3,0,7#8,2
shardingsphere,10316,3,0,10#9,2
shardingsphere,10316,3,0,12#11,2
shardingsphere,10870,3,0,3#4,2
shardingsphere,10870,3,0,5#6,2
shardingsphere,10870,3,0,7#8,2
shardingsphere,10870,3,0,8#7,2
shardingsphere,101077,3,0,3#4,1
shardingsphere,101077,3,0,4#3,1
shardingsphere,101682,3,0,3#4,2
shardingsphere,101682,3,0,4#3,2
shardingsphere,101682,3,0,5#6,2
shardingsphere,101682,3,0,6#5,2
shardingsphere,101575,3,0,3#4,2
shardingsphere,101885,3,0,4#3,1
shardingsphere,101885,3,0,5#6,1
shardingsphere,101885,3,0,6#5,1
shardingsphere,10245,2,0,3#4,2
shardingsphere,10668,3,0,4#3,2
shardingsphere,10668,3,0,6#5,2
shardingsphere,10668,3,0,7#8,2
shardingsphere,10566,3,0,3#4,1
shardingsphere,10566,3,0,5#6,1
shardingsphere,101800,3,0,4#3,1
shardingsphere,101800,3,0,6#5,1
shardingsphere,101800,3,0,8#7,1
shardingsphere,101427,3,0,4#3,1
shardingsphere,101126,3,0,3#4,2
shardingsphere,10248,2,0,3#4,2
shardingsphere,10248,2,0,4#3,2
shardingsphere,10898,3,0,3#4,2
shardingsphere,10898,3,0,6#5,2
shardingsphere,10898,3,0,7#8,2
shardingsphere,10898,3,0,9#10,2
shardingsphere,10898,3,0,12#11,2
shardingsphere,10898,3,0,14#13,2
shardingsphere,101657,3,0,3#4,2
shardingsphere,101657,3,0,6#5,2
shardingsphere,101574,3,0,3#4,2
shardingsphere,101678,3,0,3#4,2
shardingsphere,101678,3,0,4#3,2
rxjava,104359,2,0,9#10,2
rxjava,104359,3,0,14#13,2
rxjava,103419,3,0,8#7,2
rxjava,104444,2,0,5#6,2
rxjava,104444,2,0,10#9,2
rxjava,104338,3,0,4#3,2
rxjava,104338,3,0,7#8,2
rxjava,104338,3,0,8#7,2
rxjava,104338,3,0,13#14,2
rxjava,104338,3,0,14#13,2
rxjava,104177,3,0,14#13,2
rxjava,104316,3,0,4#3,2
rxjava,104316,3,0,7#8,2
rxjava,104316,3,0,8#7,2
rxjava,104316,3,0,11#12,2
rxjava,104316,3,0,15#16,2
rxjava,104316,3,0,16#15,2
rxjava,104294,2,0,5#6,2
rxjava,104294,2,0,10#9,2
rxjava,104294,2,0,11#12,2
rxjava,104294,2,0,12#11,2
rxjava,102818,3,0,6#5,2
rxjava,104308,1,0,7#8,2
rxjava,104308,1,0,8#7,2
rxjava,104337,3,0,5#6,2
rxjava,104337,3,0,6#5,2
rxjava,104337,3,0,11#12,2
rxjava,104337,3,0,12#11,2
rxjava,104325,3,0,3#4,2
rxjava,104325,3,0,11#12,2
rxjava,104318,3,0,9#10,2
rxjava,104315,2,0,5#6,2
rxjava,104315,2,0,6#5,2
rxjava,104315,2,0,9#10,2
rxjava,104315,2,0,13#14,2
rxjava,104315,2,0,14#13,2
rxjava,104305,2,0,14#13,2
rxjava,104305,2,0,15#16,2
rxjava,104305,2,0,16#15,2
rxjava,104361,2,0,12#11,2
rxjava,104334,3,0,4#3,2
rxjava,104334,3,0,7#8,2
rxjava,104334,3,0,8#7,2
rxjava,104334,3,0,13#14,2
rxjava,104334,3,0,14#13,2
rxjava,104322,3,0,3#4,2
rxjava,104322,3,0,7#8,2
rxjava,104322,3,0,8#7,2
rxjava,104322,3,0,11#12,2
rxjava,104322,3,0,15#16,2
rxjava,104322,3,0,16#15,2
rxjava,103883,3,0,5#6,1
rxjava,103883,3,0,6#5,1
rxjava,104323,2,0,7#8,2
rxjava,104323,2,0,8#7,2
rxjava,104323,2,0,11#12,2
rxjava,104323,2,0,15#16,2
rxjava,104323,2,0,16#15,2
rxjava,104328,3,0,5#6,2
rxjava,104328,3,0,6#5,2
rxjava,104328,3,0,11#12,2
rxjava,104328,3,0,12#11,2
rxjava,104333,3,0,5#6,2
rxjava,104333,3,0,6#5,2
rxjava,104333,3,0,11#12,2
rxjava,104333,3,0,12#11,2
rxjava,104360,2,0,10#9,2
rxjava,104360,3,0,14#13,2
rxjava,104304,3,0,3#4,2
rxjava,104304,3,0,4#3,2
rxjava,104304,3,0,11#12,2
rxjava,104304,3,0,14#13,2
rxjava,104304,3,0,15#16,2
rxjava,104304,3,0,16#15,2
rxjava,104329,3,0,4#3,2
rxjava,104329,3,0,7#8,2
rxjava,104329,3,0,8#7,2
rxjava,104329,3,0,13#14,2
rxjava,104329,3,0,14#13,2
rxjava,104358,2,0,14#13,2
rxjava,105168,3,0,5#6,2
rxjava,103747,3,0,5#6,2
rxjava,102304,3,0,3#4,2
rxjava,102919,3,0,3#4,2
rxjava,105454,3,0,7#8,2
rxjava,102383,2,0,4#3,2
rxjava,105450,3,0,3#4,2
rxjava,102385,3,0,4#3,2
rxjava,102385,3,0,5#6,2
rxjava,108785,3,0,3#4,2
rxjava,105322,3,0,4#3,2
rxjava,102910,3,0,4#3,2
rxjava,102905,3,0,3#4,2
rxjava,108781,3,0,3#4,2
rxjava,103249,3,0,3#4,2
rxjava,105160,3,0,3#4,2
rxjava,105323,3,0,4#3,2
rxjava,108778,3,0,3#4,2
rxjava,105047,3,0,3#4,2
rxjava,105453,3,0,8#7,2
rxjava,105169,3,0,3#4,2
rxjava,102595,3,0,3#4,2
rxjava,102749,3,0,3#4,2
rxjava,104411,3,0,3#4,2
rxjava,104409,3,0,3#4,2
rxjava,108779,3,0,3#4,2
rxjava,103752,3,0,3#4,2
rxjava,108782,3,0,3#4,2
rxjava,102386,3,0,3#4,2
rxjava,102904,3,0,3#4,2
rxjava,103749,3,0,3#4,2
rxjava,104801,3,0,3#4,2
rxjava,102912,3,0,4#3,2
rxjava,104410,3,0,3#4,2
rxjava,102891,3,0,3#4,2
rxjava,103251,3,0,3#4,2
rxjava,108783,3,0,3#4,2
rxjava,103750,3,0,3#4,2
rxjava,105604,3,0,3#4,2
rxjava,103751,3,0,3#4,2
rxjava,10652,3,0,5#6,1
rxjava,10751,3,0,5#6,2
rxjava,101661,3,0,6#5,2
rxjava,101661,3,0,8#7,2
rxjava,10555,3,0,6#5,1
rxjava,122731,3,0,3#4,2
rxjava,122731,3,0,4#3,2
rxjava,122731,3,0,10#9,2
rxjava,10748,3,0,5#6,2
rxjava,104311,3,0,4#3,1
rxjava,112727,3,0,3#4,1
rxjava,112727,3,0,4#3,1
rxjava,112727,3,0,9#10,1
rxjava,101768,3,0,6#5,2
rxjava,104314,3,0,9#10,1
rxjava,10839,3,0,4#3,2
rxjava,10175,3,0,5#6,1
rxjava,104345,3,0,3#4,1
rxjava,104345,3,0,7#8,1
rxjava,104345,3,0,8#7,1
rxjava,101950,3,0,3#4,2
rxjava,101950,3,0,4#3,2
rxjava,107421,3,0,3#4,1
rxjava,108787,3,0,4#3,1
rxjava,122728,3,0,9#10,2
rxjava,122728,3,0,10#9,2
rxjava,10667,2,0,8#7,2
rxjava,10169,3,0,6#5,1
rxjava,108791,3,0,3#4,1
rxjava,105915,3,0,3#4,2
rxjava,104321,3,0,3#4,1
rxjava,104321,3,0,11#12,1
rxjava,10779,3,0,3#4,1
rxjava,10779,3,0,4#3,1
rxjava,102913,3,0,4#3,1
rxjava,108073,3,0,4#3,2
rxjava,101770,3,0,5#6,2
rxjava,105984,3,0,6#5,1
rxjava,101744,2,0,6#5,2
rxjava,101744,2,0,7#8,2
rxjava,103949,3,0,6#5,2
rxjava,103949,3,0,7#8,2
rxjava,103949,3,0,9#10,2
rxjava,108168,2,0,7#8,2
rxjava,122729,3,0,9#10,2
rxjava,122729,3,0,10#9,2
rxjava,103946,3,0,7#8,1
rxjava,10597,3,0,5#6,2
rxjava,10589,3,0,5#6,2
rxjava,103853,3,0,5#6,2
rxjava,103973,3,0,6#5,2
rxjava,103973,3,0,7#8,2
rxjava,103970,3,0,6#5,2
rxjava,103970,3,0,7#8,2
rxjava,106424,3,0,3#4,2
rxjava,106424,3,0,4#3,2
rxjava,107379,3,0,4#3,2
rxjava,101975,3,0,4#3,2
rxjava,101975,3,0,6#5,2
rxjava,108162,2,0,8#7,1
rxjava,10661,3,0,5#6,2
rxjava,101984,3,0,3#4,2
rxjava,101984,3,0,5#6,2
rxjava,10909,3,0,5#6,2
rxjava,112732,3,0,9#10,1
rxjava,112732,3,0,10#9,1
rxjava,107419,3,0,3#4,1
rxjava,10600,3,0,5#6,2
rxjava,10560,3,0,5#6,1
rxjava,10793,3,0,6#5,2
rxjava,103855,2,0,5#6,2
rxjava,103855,2,0,6#5,2
rxjava,101867,3,0,3#4,2
rxjava,103945,2,0,7#8,1
rxjava,103948,3,0,6#5,2
rxjava,103948,3,0,7#8,2
rxjava,103948,3,0,9#10,2
rxjava,101822,3,0,6#5,2
rxjava,101822,3,0,8#7,2
rxjava,108775,3,0,4#3,1
rxjava,10621,3,0,3#4,2
rxjava,106423,3,0,3#4,2
rxjava,106423,3,0,4#3,2
rxjava,102387,3,0,3#4,1
rxjava,10619,3,0,3#4,2
rxjava,10755,3,0,6#5,2
rxjava,107148,3,0,4#3,1
rxjava,101918,2,0,5#6,2
rxjava,108058,3,0,4#3,2
rxjava,104141,3,0,5#6,2
rxjava,10742,3,0,4#3,2
rxjava,104319,3,0,3#4,1
rxjava,104319,3,0,11#12,1
rxjava,10650,2,0,8#7,2
rxjava,10743,3,0,4#3,2
rxjava,102205,3,0,5#6,2
rxjava,108074,3,0,4#3,2
rxjava,101932,3,0,4#3,2
rxjava,10112,3,0,5#6,1
rxjava,102260,2,0,5#6,2
rxjava,105083,3,0,6#5,1
rxjava,108164,2,0,8#7,2
rxjava,10910,3,0,5#6,2
rxjava,10562,3,0,5#6,1
rxjava,103957,3,0,6#5,2
rxjava,103957,3,0,7#8,2
rxjava,105056,3,0,6#5,1
rxjava,103944,3,0,7#8,1
rxjava,101676,2,0,6#5,2
rxjava,104135,3,0,4#3,1
rxjava,107420,3,0,3#4,1
rxjava,108789,3,0,4#3,1
rxjava,106563,3,0,6#5,1
rxjava,10535,3,0,5#6,1
rxjava,10669,3,0,5#6,2
rxjava,10648,3,0,6#5,2
rxjava,10648,3,0,8#7,2
rxjava,101817,3,0,5#6,2
rxjava,106724,3,0,3#4,1
rxjava,106724,3,0,4#3,1
rxjava,102452,2,0,5#6,2
rxjava,102452,2,0,6#5,2
rxjava,10737,3,0,4#3,2
rxjava,105451,3,0,6#5,1
rxjava,107149,3,0,4#3,1
rxjava,103967,3,0,6#5,2
rxjava,103967,3,0,7#8,2
rxjava,105082,3,0,6#5,1
rxjava,10746,3,0,4#3,2
rxjava,101665,2,0,6#5,2
rxjava,101665,2,0,8#7,2
rxjava,101665,2,0,10#9,2
rxjava,10171,3,0,6#5,1
rxjava,103943,3,0,7#8,1
rxjava,10113,3,0,5#6,1
rxjava,101938,3,0,3#4,2
rxjava,101938,3,0,4#3,2
rxjava,102167,3,0,5#6,2
rxjava,102167,3,0,6#5,2
rxjava,102932,2,0,5#6,2
rxjava,102932,2,0,6#5,2
rxjava,103974,3,0,6#5,2
rxjava,103974,3,0,7#8,2
rxjava,10651,3,0,6#5,1
rxjava,10651,3,0,8#7,1
rxjava,101825,3,0,6#5,2
rxjava,101825,3,0,8#7,2
rxjava,10729,3,0,3#4,1
rxjava,10729,3,0,4#3,1
rxjava,10646,3,0,6#5,1
rxjava,104312,3,0,9#10,1
rxjava,10845,3,0,4#3,2
rxjava,105456,3,0,6#5,1
rxjava,105059,3,0,6#5,1
rxjava,103863,2,0,5#6,2
rxjava,101915,2,0,6#5,2
rxjava,10657,3,0,6#5,1
rxjava,101981,3,0,3#4,2
rxjava,101981,3,0,5#6,2
rxjava,103980,3,0,5#6,2
rxjava,107415,3,0,4#3,1
rxjava,101947,3,0,3#4,2
rxjava,101947,3,0,4#3,2
rxjava,104357,2,0,7#8,1
rxjava,105084,3,0,6#5,1
rxjava,122730,3,0,3#4,2
rxjava,122730,3,0,4#3,2
rxjava,122730,3,0,10#9,2
rxjava,10844,3,0,4#3,2
rxjava,10620,3,0,3#4,2
rxjava,107964,3,0,4#3,2
rxjava,101941,2,0,4#3,2
rxjava,103956,3,0,6#5,2
rxjava,103956,3,0,7#8,2
rxjava,108071,3,0,4#3,2
rxjava,103417,2,0,6#5,2
rxjava,104313,3,0,9#10,1
rxjava,104485,3,0,6#5,2
rxjava,108077,3,0,6#5,1
rxjava,10659,3,0,6#5,2
rxjava,10659,3,0,8#7,2
rxjava,10662,2,0,8#7,2
rxjava,121660,3,0,3#4,2
rxjava,121660,3,0,5#6,2
rxjava,121660,3,0,6#5,2
rxjava,108056,3,0,4#3,2
rxjava,10842,3,0,4#3,2
rxjava,10863,3,0,6#5,1
rxjava,103955,3,0,6#5,2
rxjava,103955,3,0,7#8,2
rxjava,103983,3,0,6#5,1
rxjava,103872,2,0,5#6,2
rxjava,103972,3,0,6#5,2
rxjava,103972,3,0,7#8,2
rxjava,103950,3,0,6#5,2
rxjava,103950,3,0,7#8,2
rxjava,103950,3,0,9#10,2
rxjava,102296,3,0,4#3,2
rxjava,10622,3,0,3#4,2
rxjava,10596,3,0,5#6,2
rxjava,105081,3,0,6#5,1
rxjava,10609,3,0,5#6,2
rxjava,10740,3,0,4#3,2
rxjava,102204,3,0,5#6,2
rxjava,10653,3,0,5#6,1
rxjava,10653,3,0,6#5,1
rxjava,10654,3,0,5#6,2
rxjava,10741,3,0,4#3,2
rxjava,10592,3,0,5#6,2
rxjava,10908,3,0,5#6,2
rxjava,101919,2,0,5#6,2
rxjava,104320,3,0,3#4,1
rxjava,104320,3,0,11#12,1
rxjava,105985,3,0,6#5,1
rxjava,107319,3,0,3#4,1
rxjava,107319,3,0,4#3,1
rxjava,103962,3,0,6#5,2
rxjava,103962,3,0,7#8,2
rxjava,101943,3,0,4#3,2
rxjava,102776,3,0,5#6,2
rxjava,102658,3,0,3#4,2
rxjava,103961,3,0,6#5,2
rxjava,103961,3,0,7#8,2
rxjava,122259,2,0,5#6,2
rxjava,101974,3,0,4#3,2
rxjava,101974,3,0,6#5,2
rxjava,101726,2,0,5#6,2
rxjava,101726,2,0,6#5,2
rxjava,101931,3,0,4#3,2
rxjava,10649,3,0,5#6,2
rxjava,103971,3,0,6#5,2
rxjava,103971,3,0,7#8,2
rxjava,10907,3,0,5#6,2
rxjava,101920,3,0,6#5,2
rxjava,101920,3,0,8#7,2
rxjava,104341,3,0,4#3,1
rxjava,104343,3,0,5#6,1
rxjava,104343,3,0,6#5,1
rxjava,107428,3,0,3#4,1
rxjava,107428,3,0,4#3,1
rxjava,10738,3,0,4#3,2
rxjava,101914,2,0,6#5,2
rxjava,102048,3,0,5#6,2
rxjava,108215,3,0,3#4,1
rxjava,108215,3,0,4#3,1
rxjava,104310,2,0,5#6,2
rxjava,104310,2,0,6#5,2
